id,G,B,E,P
200,0,25.03437735625259,0,0.6585698371368987
243,1,26.512638518369933,0,0.5314169667491743
452,1,34.98766171333203,1,0.7949061946268571
210,1,37.01940231321671,1,0.005941409427730693
337,1,31.876535524576937,0,0.8288158623993486
175,0,19.442596958402735,0,0.025437859537612573
339,1,29.771060759375217,1,0.9157871489930852
153,1,28.332748474325857,0,0.06999914504087756
150,0,32.46954455168926,0,0.4690910137578471
160,1,29.892285319048412,0,0.12735720574735332
161,1,51.701194928614555,1,0.9077778448775091
194,1,35.69254592239587,1,0.14700232648723932
155,1,31.5815787941341,1,0.7657948888926353
196,0,21.199395938997082,0,0.8164644148875336
454,1,30.548387554006464,1,0.9442173831204554
199,1,20.997478446649282,0,0.24541413667959844
168,0,27.508600031448516,0,0.7085058950098738
162,0,34.93893862236503,0,0.15368220068547322
173,1,28.35352944926758,0,0.8946583894016054
154,1,28.499662711302204,0,0.019607046736022093
190,0,26.1056752657466,0,0.7775922156638493
151,0,28.464069766424863,0,0.47518905355900865
163,0,36.12528398048726,0,0.4767291761817869
170,0,38.417063363031154,0,0.8857242433021778
171,0,31.924405107340274,0,0.5549538515223225
172,0,35.77255938768525,0,0.6994195601079358
179,1,26.14919894119041,0,0.23524134172025968
181,1,21.098747736934754,0,0.26694517334596335
182,1,29.857484773901614,0,0.39505457065258476
185,0,26.501910613376193,1,0.20865019872404555
184,1,34.84990197744485,1,0.2219002542188071
152,1,24.316065771437856,1,0.6519926431859581
193,0,29.182628158076838,0,0.2980220418547046
164,1,21.31881182825979,0,0.7081140715472245
165,0,33.971552947055066,0,0.336188275573707
177,1,40.728369890224194,1,0.7282241638081121
169,1,28.489101151125702,0,0.4607698882616035
157,1,32.81871500767582,0,0.6094060853854479
158,0,32.142331279721915,0,0.33637250945650277
166,1,27.226175379088627,1,0.9155180347128992
174,0,19.097685971687596,0,0.33018553427542796
186,0,36.31291714949771,1,0.3903665118341104
191,0,22.27131781677066,0,0.1206343278971802
188,1,30.969291538619178,1,0.8366415265016444
195,0,29.452428056326816,1,0.965981507387999
176,1,25.55277210710995,1,0.6735640857423671
178,1,28.212211638554823,1,0.5035550536053826
295,1,19.93521263859918,0,0.36102939050843863
408,0,25.48749848218064,0,0.0399678256956959
180,1,29.346905211009652,0,0.6342731513439241
325,1,51.030241045318135,0,0.31566326349095475
167,0,29.503697103524633,1,0.562017725703503
189,0,36.53135129670906,0,0.43250812884867396
388,1,33.74691968607625,0,0.2807965058640083
328,0,29.31022685083834,1,0.9953377912369645
254,0,31.094739068953285,0,0.4536186058865018
307,1,18.83228087100521,0,0.49871142672134205
342,1,22.795108423210927,1,0.5865680485752582
203,1,29.845729144586905,0,0.08425133237539428
213,1,23.035003583456966,0,0.80922143324777
296,0,25.762901603555846,0,0.8302991512068769
204,1,39.80923675628991,1,0.4257806314114402
260,0,31.45259428407131,0,0.027789437450965626
265,0,27.74720327328109,0,0.49980641758411615
205,0,27.85465543400967,1,0.26641466437082695
206,1,24.730732728264048,1,0.8804446211021397
271,0,28.364830495868233,0,0.918419393927258
280,1,37.23917806217663,0,0.5170664072643653
211,1,35.64632352509613,0,0.6625964821881457
214,1,27.475453971109218,0,0.8513561554871634
279,0,29.09437156281954,0,0.12028426144909987
218,1,27.94952581477797,0,0.5707804139468714
283,0,37.66454446287026,0,0.6532861195745686
284,0,31.369495573779766,0,0.3780587782538193
285,1,31.87879704458625,1,0.6909170180216428
223,1,43.527625481475624,1,0.4110978031680952
289,1,41.67984976960641,0,0.6676042345797336
227,0,37.741758447064306,0,0.29746624653761733
294,0,24.71434399895536,0,0.39572042637563387
232,0,39.56960182760741,0,0.36573562715459496
297,0,34.83747206379943,0,0.977974446214287
235,0,18.248891906436047,0,0.7849161656092842
238,1,20.056079680693443,0,0.2401549460055067
240,0,24.281645447655972,1,0.2100359593708223
242,1,37.45161472576672,0,0.7121486263639238
312,1,35.97161476222202,0,0.9064049061011631
313,0,25.27300495481955,0,0.9546252245233116
253,0,35.02310676531051,0,0.2782804922093346
318,0,19.02693052967106,1,0.7625058855927496
255,1,31.030012897413243,0,0.8212500080215168
202,1,37.68418820059462,0,0.04644231528779841
259,1,47.892950841167625,1,0.3912006676227483
261,1,39.00258858197686,0,0.31515443013926503
263,1,26.621675750689406,0,0.8725495740612501
226,0,30.614969661152966,1,0.01464774225236476
269,1,34.32362131720349,0,0.06303674181899221
208,0,34.003096853799846,0,0.0325860600907103
209,0,23.67462967764592,1,0.9816663228364836
275,1,29.117773503147422,0,0.24277818821188668
217,1,22.398415921405224,0,0.7399959148077607
207,0,28.700184054652933,0,0.3401423744758082
220,1,24.89329150764485,0,0.05764946569263185
272,1,44.39052869891966,1,0.39652121311335864
290,0,30.236090289612175,1,0.5391334902189612
228,1,23.7638781331214,0,0.03789887038299611
229,0,30.506578089532717,0,0.9808300271834951
225,1,39.214926261832886,0,0.03157895977300407
237,0,36.04293225429353,1,0.4049407017578621
246,1,44.52382878655479,0,0.4108457745275983
247,0,28.366093182563077,1,0.6558425308191954
314,1,34.4936756868095,0,0.2080860228373429
256,1,26.25043600858243,0,0.3994222679711228
257,0,24.88761817478753,0,0.1116223701615564
267,0,20.34551523890471,0,0.578540879342779
215,1,25.03714481584117,1,0.8238452641539782
239,0,28.52012524745943,1,0.8711346223920673
288,1,28.822616323345056,1,0.25848267006926307
230,1,49.84382433402768,0,0.9872066298819269
231,0,33.290784900893975,1,0.16391743308380002
233,0,40.95463755279775,0,0.7790315443902911
236,0,24.515133734016022,0,0.2502109522187106
303,1,28.29816377545264,1,0.7943233899578394
304,0,29.656248520906793,0,0.21753066698106083
306,1,42.26512084921475,0,0.545029074174078
244,0,28.097471005475423,0,0.2663797474967712
317,0,24.876931098364597,0,0.3591533520338931
251,0,24.032171471654316,0,0.9739197811779733
301,1,35.21247876509692,0,0.16918921135672627
224,1,46.9805797116277,0,0.05880603793085959
273,0,27.543998106447113,0,0.6980174243617762
298,0,25.65561018525141,0,0.038842163718630474
274,1,44.38515885512154,0,0.459809655366462
264,0,31.105744681538173,1,0.13884637278982892
245,1,43.83620647963451,0,0.2231816368129227
305,0,31.520848785561626,0,0.38216355142850034
281,1,41.700729112616244,0,0.8316807563098902
258,0,36.78768442914023,0,0.0884894371204209
292,1,31.657239000503047,0,0.7249845770920293
309,1,36.897743009588254,0,0.2045043343981443
276,1,32.99403564200161,0,0.06182315695442098
278,1,29.113157842932463,1,0.027094878143436807
311,0,26.846454371492495,0,0.5232830270877058
282,1,25.69936049824739,1,0.4798142295076764
252,0,31.14087591701177,1,0.3908161834036402
234,0,27.608208529248554,0,0.5729958900606085
315,1,29.3403094306323,0,0.5251782130924056
286,0,34.77368598198277,0,0.9458191949623669
270,0,21.802806618806635,1,0.6131864331265003
249,1,34.70349135665062,0,0.6632082591399268
495,0,21.828876437989642,0,0.5390103388614601
302,1,32.34369147660377,0,0.1522448406491792
293,0,29.82438350273938,1,0.9459969729840844
248,1,25.152162088768915,0,0.18140208204409136
262,1,19.97806462056199,0,0.190930867212336
316,0,28.206904897706398,1,0.5031570020452774
457,1,42.115859677488764,0,0.6674849481792229
310,1,30.642544441612415,0,0.20044871084648386
287,0,30.556784139023556,0,0.12629483763243265
300,1,35.8739195971442,1,0.24609071667241134
308,0,33.97427970507814,0,0.23909351572820048
396,0,27.428104571553824,0,0.25773287591706295
490,1,31.7022801380688,1,0.18749099250435775
474,1,27.08947769140207,1,0.1375585452587178
277,1,37.30153242433666,0,0.7805576560539942
360,1,25.55659249924699,0,0.7185279191981128
475,1,29.53331765260846,1,0.6685042735894504
364,0,33.37827243524772,1,0.6380542367870349
466,0,33.15461997274837,0,0.19012070070798737
453,1,23.59272423023195,0,0.2058159974595073
345,1,33.16116907870264,0,0.9829079623679574
320,0,23.85959975606037,1,0.8596694593498452
338,0,29.330187810988477,0,0.1594992534120484
323,1,24.46419321413065,0,0.9540939298442126
324,1,30.77292542973092,0,0.9836934455455146
326,0,17.154249970697187,0,0.41093926514073786
329,0,25.88102133392579,1,0.723869897739538
334,0,31.497636900617884,0,0.21294344554775713
321,0,19.241585301240715,1,0.832977039997094
336,0,36.92639890536798,0,0.3740368752389298
327,0,32.4588370445745,0,0.18513814409781715
348,0,35.339984220872914,0,0.6106521753158055
332,1,31.00104441010862,1,0.8953311564769003
330,0,28.336844969642833,0,0.3782747540071415
322,0,21.77603728637484,1,0.5624579366520647
344,0,37.092478167133244,1,0.3610229836938592
335,1,29.48146444736822,0,0.22678522580044747
343,1,29.0688021464766,0,0.17378520781858642
333,0,35.227588333396014,0,0.9166208784269252
349,1,35.30601504131361,0,0.046606364474601314
341,1,45.37587352131894,0,0.6701264094376584
346,0,30.830759181809796,1,0.6516947438423745
354,1,34.5111751308808,1,0.7958632278408612
350,0,21.83205263827305,0,0.053947148737840234
399,0,26.41064986287431,0,0.25439386742919057
403,1,37.54781699793396,0,0.6061062256604266
404,1,30.909258471116257,0,0.869691677793556
405,1,30.004982856242567,0,0.4074829837696077
409,1,36.39862058495364,0,0.9456458926955872
410,0,24.834982030727087,0,0.5341308387275435
415,0,31.002519139539665,0,0.2561099212636999
416,0,29.479348648216266,0,0.2486157525339875
353,1,20.85956995307716,0,0.3791052431188857
358,0,25.613381711918155,0,0.6269337312633964
359,1,28.633041887347954,0,0.547757392517815
361,1,17.382761358829857,0,0.5587306289131743
362,1,36.033321386850005,1,0.020502652410463895
363,1,28.62586223358454,1,0.9976248041025989
367,1,28.899017570527743,0,0.15488279690929685
369,1,36.49500386337438,1,0.5830737718854234
371,0,33.50020403245897,0,0.711911129309147
351,1,23.31851911367659,1,0.887644767325973
402,1,31.223546394634404,0,0.8908911559111768
375,1,25.147367191412826,0,0.88580697305021
413,0,45.05644703007235,0,0.069484123134393
398,0,31.986662186192866,0,0.0009377234602543361
418,0,26.963478951505547,0,0.9109631951504377
357,0,20.50807165825372,1,0.715721741786955
376,0,18.67801103621177,1,0.5142578978715323
386,1,30.118968084481672,0,0.5556504062008423
387,1,22.182228403578264,0,0.8292103471935561
428,0,24.889963402531322,0,0.9055013377801413
368,0,26.671360955823285,0,0.28804244102827725
373,1,35.473759162168214,0,0.2793738726811821
377,0,24.816383059202874,0,0.8887352469481445
382,0,34.28758961388399,0,0.32871444367927016
419,1,25.616852890787488,1,0.2898243232283193
365,1,29.2910720907363,0,0.8141900000766209
407,1,21.69326799920104,0,0.5126978890124025
378,1,32.596583241446865,0,0.6413117168580884
384,1,23.885050978803136,0,0.5310149533923654
385,0,32.7301380691419,0,0.5804366944223244
389,1,40.20599105306914,0,0.15818645261344988
390,0,20.966292436009265,0,0.08985326238811897
392,0,22.719905720854094,0,0.2744735237618231
393,1,31.78434036381749,0,0.9223559416565384
395,1,31.68581854812717,0,0.5426917052116883
421,0,32.200728384605014,1,0.11994550863919784
424,1,25.388489482836572,1,0.6863617514917002
427,1,37.9468161934838,0,0.7645662528199377
370,0,27.10367825763564,0,0.7548862141532812
417,1,35.078225810999854,0,0.0054971247289858916
380,0,18.961336788893064,0,0.3113605064527466
406,1,25.001300485725626,1,0.5011465814744139
412,0,35.32134476728903,1,0.25824226418247853
381,1,31.50612800939876,1,0.40578033842479355
423,0,39.45478443847783,0,0.7762437028908193
379,1,25.089346672891203,0,0.5294485764572445
414,1,24.780517156617833,0,0.47403447140491506
429,0,24.065727956414406,0,0.5966913419118043
391,1,29.98017259004,1,0.31994854386024274
394,0,21.654795348834213,0,0.6390374760011523
400,0,24.395880709898336,0,0.3219328231655708
401,1,29.956109026091493,1,0.03432038070268384
420,1,20.53895525493368,0,0.6949354187875555
411,0,35.46685523478003,0,0.21458001557919937
425,1,42.728308069722296,1,0.042518673051856415
492,0,26.93810055252852,1,0.558672096085878
491,1,28.439545905487773,1,0.1900920088056386
434,0,34.81092004564498,0,0.6644759197159867
430,1,45.95935617117911,0,0.8560471436607144
448,0,25.251260270061547,1,0.2454540445698803
450,0,39.99983506682153,1,0.7105594370103662
485,0,24.79482367506374,1,0.09934169876640286
456,0,37.630983357660845,0,0.14151577118088576
435,0,32.40535418979334,0,0.08322489960354817
438,0,28.944647881836456,1,0.663733069674126
439,1,24.6106334008027,1,0.5372625063284594
444,1,35.825232286473515,1,0.9902750699596329
446,1,32.91884432904084,0,0.610135575491289
447,1,36.35345345533529,1,0.6375318160647896
431,0,25.489230847863002,1,0.08840732939928075
449,0,31.480588713014598,0,0.9113150894716034
482,0,36.17338542242212,0,0.029224661849752365
483,0,28.207766307437065,0,0.07310445419611977
459,1,42.23918352766643,0,0.339551636770284
460,1,29.277607736970296,0,0.704134427757828
445,0,23.511463989011364,0,0.8828239981863191
464,0,32.05250838681578,0,0.47073451598333416
436,0,26.3922464747756,0,0.2702662028493428
442,1,39.79829416431774,0,0.9056932068870754
477,0,19.676810518440167,0,0.6462687845858275
432,1,21.54277504187879,0,0.011272733374358745
481,1,33.67879797673249,0,0.25019144512900515
498,0,30.660362368893647,0,0.21461129708748417
440,1,26.990275945294627,0,0.46737283992695033
469,1,47.29219295086615,0,0.6497398252810253
462,0,24.262892228228296,1,0.5141585898747749
499,0,52.297804484485425,0,0.25600110225174777
468,1,32.13425094900752,1,0.13416487864190663
470,0,31.742575363435208,0,0.10491264908859554
443,1,27.60771712855783,0,0.3829389631820841
471,1,31.61196334582839,1,0.008053126546724743
494,1,29.177466547840407,1,0.8576959206706953
451,1,24.11722332445098,0,0.30724903051153407
487,1,27.992197930998,1,0.9284126617401136
455,1,32.25901241058997,1,0.9762241483813912
461,0,28.479011615574894,0,0.6790656708125961
473,0,21.929160958306312,0,0.05082932120636363
479,0,43.71189517072539,1,0.26606916819278104
472,0,39.162158798943125,0,0.5967505574714639
496,1,27.248088010904723,0,0.28112036324132217
486,1,33.27659916398882,0,0.4574946283598107
489,0,32.64136066904096,1,0.3281399113394654
458,0,27.185138374642197,0,0.7355865957548101
488,0,29.598313314204862,0,0.43965234485597626
478,0,27.92137811663489,1,0.5121007789441481
484,1,23.67864291326773,0,0.42055422463144654
465,0,32.95920009145026,0,0.03865935130181275
480,0,30.488928476639455,0,0.906748182526293
493,1,24.274738381300548,0,0.49772887409792355
497,1,24.155859480338048,0,0.521593835791114
