id,G,B,E,P
713,0,33.96998791434374,0,0.11784027813645603
261,1,44.2166776254849,1,0.9262229658308424
532,1,28.74081818527861,0,0.8908631958563543
90,1,24.517746034501375,0,0.8511326157465047
93,1,23.74639133208445,0,0.9908170962386263
94,0,19.251403060238925,0,0.3647289684312479
96,0,23.70210316347551,0,0.11688329651055507
98,1,33.74378885139378,0,0.37562705578166655
99,1,24.942714713740163,0,0.14338677839635117
102,1,31.506809727795797,1,0.9464162077683281
107,1,29.72831979221937,0,0.9207145260637851
110,1,31.127434103666705,0,0.9603770637167536
111,1,34.84694409563486,1,0.8592392240098516
116,0,30.06934260778508,0,0.9192864729717296
143,1,39.80843297852727,1,0.07739997367130436
144,1,27.008703552127187,1,0.3951430139062404
146,1,26.138871106530004,1,0.3751422429597835
91,0,28.322260517458986,0,0.7300582546396933
97,0,34.10807204594367,1,0.13664331570692567
104,1,36.423245832528586,0,0.7171405090651011
119,0,37.600438324453066,0,0.6032636687181246
852,1,33.9928296354977,0,0.6694099578542984
92,1,24.014777127350555,1,0.7764698166310516
103,1,30.154799482358193,1,0.08997401688954587
114,0,24.924883976855867,0,0.4705129550635895
117,1,31.09186792710799,1,0.01955166479710535
125,1,28.018677205159207,0,0.2727243121796724
135,0,29.625051604115153,0,0.5525518525869924
149,1,23.55346566654633,1,0.4255920448495757
101,0,27.10097420063578,0,0.599565953729227
120,0,27.133980721193034,0,0.6492309988927137
133,1,39.28810222180199,0,0.7722015003152821
139,0,29.045479220456325,0,0.4629326787276742
140,0,28.031906093571486,0,0.9849136875249976
142,1,44.914011628588824,0,0.5285698354996735
147,0,22.83775016818612,0,0.8971632497903461
100,0,30.921035690706375,1,0.6198862273071284
108,0,23.915216490654885,1,0.8243806344344518
109,0,28.567035499410494,1,0.33109800413255
115,0,33.32258460871314,0,0.2579791659836309
121,0,30.240597324383675,0,0.8979067631476239
126,1,53.40128094769648,0,0.3376769004425265
130,1,28.610724920434226,1,0.14775739632418117
138,1,33.384114432568666,0,0.9473264430707637
141,1,30.792634925275934,0,0.626327753635122
148,1,30.87060838087625,1,0.7967517658074348
105,0,27.563916931504917,0,0.2215162262066933
106,1,29.258522974933058,1,0.7001118418270069
767,1,34.971972201218605,1,0.04936545813456983
816,0,28.96405476533812,0,0.5774397121129998
113,1,32.34834999667226,0,0.31031590295629563
122,1,30.650427855389804,0,0.2969007680201151
128,1,23.56593304428229,1,0.7854439590848175
452,1,31.410553090835634,1,0.617475484399192
132,1,33.97917616037503,0,0.5468724115612908
145,0,28.42460318432221,0,0.8535150140288191
118,0,29.961562338682036,0,0.981466276823149
127,0,29.119780310484504,0,0.8118700264862185
873,1,47.92359480447767,1,0.21342744224877586
136,0,22.67716029757242,0,0.6518835070651832
504,1,31.174706892013784,0,0.5967390368397995
567,1,28.33917256202205,1,0.19009150801637187
213,0,29.733836564623594,0,0.40152995323209073
129,1,24.99404199135314,0,0.4889866345548246
594,0,24.005003598433603,1,0.36275197855918084
835,0,39.60244999469846,0,0.3830871493121172
454,0,31.00353578089678,0,0.21894760282409775
349,0,20.42673924184741,0,0.517322119046445
666,0,22.829637117350178,0,0.8680983101978912
825,0,21.319705884584227,0,0.692999994266317
449,1,23.563867272202323,1,0.8130112151275295
421,1,28.696630833811234,1,0.09696717502862162
649,1,34.37495121889262,1,0.41163882257762185
687,0,32.224399430739176,1,0.5338278098749947
131,0,27.283546131382796,0,0.351048754282686
440,1,31.910449431438543,1,0.9176322215652014
489,0,45.36695565400301,0,0.8153758473303224
252,0,36.09110779829999,0,0.05749587390823119
358,1,32.17120651949586,0,0.8227751888906568
137,1,55.777927700116095,1,0.9539052135212279
524,0,29.83033635603708,0,0.07815566501135118
292,1,12.972086547807006,0,0.4791587423614816
580,0,22.995248528700248,0,0.2400185553643387
463,0,36.31448108961007,0,0.7774415011826599
644,1,22.589380470342284,0,0.6263562613544588
152,1,28.811174064951633,0,0.8227976552001368
756,0,34.360325058282925,0,0.2586207529157215
226,1,24.48728888212155,0,0.4835888383745386
733,0,25.941022968351213,0,0.3981471969788587
758,1,39.8726630711759,0,0.4106332182630189
596,0,26.20989423442171,0,0.08228137218088638
833,1,27.39304321033381,0,0.1757912103225019
794,0,23.126309245444176,0,0.3260596218879924
177,1,21.696934482405794,1,0.8478177541254177
813,0,37.27364471446953,0,0.7718738907608661
953,1,26.598726714175378,0,0.8209030634188688
150,0,35.232962543035235,0,0.29293828660349563
153,1,28.54985193528478,0,0.4300411016689616
154,0,29.901394150838158,0,0.6797010944608483
157,1,30.890088606849666,1,0.3635455590731317
160,1,19.94422684669485,1,0.5975272286077962
162,1,28.315420242996183,1,0.7922294882467221
165,0,26.420302038417883,0,0.4788713522260233
167,1,19.778770519380945,1,0.04653177811991993
170,1,28.66981057135126,1,0.8783299101243935
171,0,34.68748610654188,0,0.7698022258483413
173,0,22.520292587584166,0,0.7641752734936109
174,0,36.29891329995431,0,0.24314086269130009
182,1,37.920397154375834,0,0.7472087602926825
184,0,57.44281553930789,1,0.17006573618812326
189,0,36.09075554018321,0,0.3131307632778998
190,0,25.727871486119195,1,0.17084953111319312
151,0,25.326490245765726,0,0.25303936707047936
156,1,40.84502604083848,1,0.2937184848635538
158,1,39.05005589168967,1,0.5813617176422985
161,0,22.49774385771335,0,0.207099065885619
163,0,25.509160031856297,1,0.3479847523842279
172,1,14.843033940786123,0,0.9377845491168274
178,0,27.138149266377017,0,0.5375699703525411
183,0,19.462992717608913,0,0.983564294188907
186,1,26.41870215284293,1,0.859200263690301
188,0,29.849904942715526,1,0.5949423349058197
196,0,34.61652630308866,1,0.5265556313848243
198,1,37.462071775904285,0,0.03454651368435668
155,0,25.85875453223532,0,0.5461224429456828
168,0,37.16552629641617,0,0.7222327954448379
176,1,24.467546373584756,0,0.09792304063188995
192,0,30.298644509494924,1,0.2359976236000444
195,0,28.0045204941666,0,0.9531619892773091
975,1,40.143388289257885,0,0.757072966766242
159,1,31.443240458524677,1,0.6223692830953633
169,1,30.04872672533352,0,0.15391575722867146
166,0,22.504128437604713,1,0.9490039516126499
191,0,25.653444557055778,0,0.44522597138361464
194,0,27.68459945585868,1,0.5160980959829617
180,1,26.637348604677126,0,0.9141263992042139
187,1,24.41591251623661,1,0.7872108276774192
181,0,26.59155098358559,1,0.524106172632337
185,1,43.279649356635495,0,0.05358415703839625
175,0,25.50516608631816,0,0.9839499666696221
197,0,30.970202543131034,0,0.9169822989316121
422,1,28.469387559251235,0,0.4262238301368134
928,0,28.51618521846171,0,0.3826315219044806
193,1,24.625799894828642,0,0.7987857426626659
869,1,36.005255491211706,0,0.17556261126089545
992,1,20.42001847115474,0,0.28375142639412076
210,0,26.05146436278177,0,0.48904018688175466
317,0,17.58694884306262,1,0.35765275673926167
237,0,26.36488742629261,0,0.6739132366283481
576,1,33.263424226081014,0,0.5501378903244587
368,1,24.9356718823309,1,0.20279301005843764
970,1,29.958198122201214,1,0.8718235600391847
431,0,35.28744758816319,1,0.48266528016289845
817,0,29.599301823849867,0,0.2906710656594752
271,1,55.94066743430037,0,0.09501207677856605
530,1,36.8843626296351,1,0.4541629672474746
739,0,23.930751271545326,1,0.485138764967167
843,0,26.90015192230032,0,0.6865515701224773
566,1,29.33687224324775,0,0.472233567188692
200,0,26.867091342129953,0,0.24712998435989753
203,0,29.048202000289614,1,0.9846869180695766
204,1,25.49690206487553,0,0.722397053119231
209,0,33.22613671774587,0,0.33877109993502663
219,0,22.15010942448401,0,0.9146267959303299
222,0,26.678918719750584,0,0.7754696527021838
231,0,28.061714307719118,1,0.2664211949706714
240,1,54.09268522450658,1,0.9282129692359259
275,0,29.255811463260468,1,0.14571713210583914
278,0,31.418528126881593,0,0.41764202628293445
297,1,33.57533953727979,0,0.07181029008537798
312,1,28.487344500614938,0,0.778509270865671
314,1,29.346844198239832,1,0.29838064361819583
319,0,27.3234285876742,0,0.003476037853754388
201,1,33.87768872253058,0,0.6345734768925567
205,0,34.142916436516686,0,0.3154920285469892
206,0,24.99391494372297,0,0.2694776718938321
207,1,27.592086819463262,0,0.05712066221247347
208,0,34.438468244028,1,0.8183851657702279
212,1,37.5018861271158,1,0.4219272487674721
215,1,37.0511881113127,0,0.6206666984193732
216,0,39.448398356817336,0,0.9735898088896117
218,1,31.63765565586155,0,0.5800573860990023
220,1,37.179042375929896,0,0.6360710295901628
221,0,25.55094917889096,0,0.4553957693228433
230,1,22.044975861548796,0,0.0533827990178799
232,0,38.73503067679991,0,0.09865766341920112
234,0,35.119446056107584,0,0.12051481003780118
235,0,37.75464184847816,0,0.35218156140943246
241,1,29.877520692604342,0,0.9795870397757317
243,1,28.77063804104117,1,0.37262883958711057
245,0,32.052911914638784,0,0.499623707303154
248,1,59.576181350557775,1,0.715323199680777
250,1,28.006583097708962,1,0.8423541028984077
251,0,28.15314424848243,0,0.33510498633183217
255,0,31.99486398343737,0,0.1062913141291778
256,0,36.329819949433215,1,0.3668980146837312
257,1,46.987034667424815,1,0.337915424088125
258,1,16.943615683056652,1,0.6334303411190412
260,1,22.190792361719225,0,0.6104648804510685
263,0,24.49085651688085,1,0.3605507268348017
265,1,32.845861663229954,0,0.5774836448113516
266,1,36.50940271803421,0,0.412245510061663
268,0,40.6386214039842,1,0.8756358651697831
269,1,31.4944387682211,1,0.013271278550850862
272,0,25.50048923164417,0,0.9078586323140299
274,1,35.793976942060986,0,0.8051920685848198
279,0,32.39379101572986,0,0.27113599801912436
281,1,25.65185475716935,0,0.01812728428652588
283,0,27.763487055051236,1,0.49754770591680253
287,1,24.421658926873118,0,0.8154631557453057
289,0,26.089047028235797,1,0.8811911977538145
291,0,27.35502313477396,0,0.0026720685114512976
294,1,37.154846144464166,0,0.4636095080419703
300,1,28.787309246108915,0,0.0036846446244440667
307,0,30.336183777616384,1,0.6349505000770619
308,0,47.24229343832197,1,0.8954333112073954
310,0,36.53377028643484,0,0.25729570256354894
315,1,22.137578127972116,1,0.7543206752057324
667,0,28.481186218803092,0,0.14146963739378626
202,0,35.445301658449374,0,0.7899284096906558
214,0,25.347677105529467,1,0.002740818303213932
225,1,33.311845972556775,1,0.385256169414675
227,1,35.229377916159955,0,0.8887149772184549
228,1,33.94885871187925,0,0.43649748000644284
247,0,28.8803060157985,1,0.5489966532397142
286,1,62.915884027015586,1,0.9665004911378671
288,0,25.04666220213511,0,0.7051745231473014
301,0,26.877696687069584,1,0.2507129060813198
305,0,33.00658438330841,1,0.5609505355234139
538,0,22.993329734898026,0,0.8519198287318245
748,1,35.27686117336694,0,0.9523653280537686
791,1,32.411523281161514,1,0.0033564637074677828
820,0,26.24216399949454,0,0.5843063452791182
211,0,20.28206016828538,0,0.9173912505083446
223,0,31.15114122280265,0,0.6725571251181556
224,0,35.659532632468675,0,0.8906410326789602
239,1,31.322548806166736,0,0.25091273890930954
217,0,30.037609803132575,0,0.891024327561286
242,0,28.105023722963036,0,0.9000233171289473
293,1,36.047171375954406,0,0.06063303814433285
229,1,33.89002861976108,1,0.6323790209088959
233,0,26.13325064233033,1,0.9534244326502207
270,0,36.35455608556257,0,0.42541101759629285
280,1,32.3856279940044,1,0.4355601639295362
236,0,26.20683800894415,0,0.5648386134870456
246,1,25.11456336189382,0,0.9263855309022896
249,0,23.239616410005596,0,0.6125504473891908
254,0,35.910431311692975,0,0.031672738598407135
277,1,41.11818357887701,1,0.6313844828540675
324,1,35.925070674809604,1,0.3475327466971999
259,0,24.37028485743674,1,0.35701207535727
276,0,33.85652823484081,1,0.9067799790377512
290,1,30.297252152986367,1,0.8641214730970092
316,0,37.44849138720537,0,0.882612245988137
539,1,24.42076313959393,1,0.5098734273213958
267,1,19.2769628394228,0,0.5734598280500766
253,1,24.492027406550786,0,0.8232226427391035
264,0,25.32699814180152,0,0.746928592427395
303,1,32.24356720026891,1,0.5822373589231794
304,1,34.59931623322136,1,0.5930973166440159
302,0,29.135433610604913,1,0.09768497863457648
605,1,24.123513606812143,0,0.4326915513126264
997,1,46.6439936233928,0,0.9658274468277636
244,0,28.396513465389322,0,0.4907473745634462
273,0,27.6989798002914,0,0.10243658966946889
284,0,25.360377778736815,0,0.8189192392137349
306,1,23.98047679609785,0,0.8708168256056402
309,0,21.906296238722998,1,0.26483884908113287
313,1,39.11248975915001,1,0.513338458921906
282,1,22.890560003284197,0,0.22464584898572648
311,0,27.232984764606314,1,0.015548677430004987
601,0,43.11749173891185,0,0.17932613828224353
298,1,30.64210510858673,0,0.8837843757283276
467,0,33.71307703272391,0,0.8583046401523493
508,0,34.31635046959623,1,0.5563680460687165
537,0,27.74978172538826,0,0.9707126237391049
262,1,28.346066217421566,0,0.10878096108127633
925,0,23.645233618680418,1,0.8369640287768804
285,0,29.971138346181466,1,0.5324602064761408
488,0,27.83531236266887,0,0.5722966733012483
296,0,30.231869363064217,1,0.9647808480229925
603,0,33.07985078958352,0,0.35229605164929545
968,1,39.583636045590424,1,0.4466396144075071
829,0,25.3247561435969,0,0.5576179726727022
841,0,20.298361258165098,1,0.07616881104898865
402,0,26.230151177410566,0,0.22684355247286936
876,0,23.646958145877047,0,0.36574291627882816
600,1,23.484840275293127,1,0.3062541228569582
911,1,24.31013755788535,1,0.832256143614588
521,0,21.849742107753485,0,0.6760449084008694
483,1,26.536089623741663,0,0.43893741826991584
548,0,34.21215966746131,1,0.014921089025523249
636,0,27.04070447645078,0,0.035804427700066865
988,0,25.921886657850223,1,0.2052983021192093
995,1,38.84140746931174,0,0.6461479000869675
618,0,23.4440372098852,0,0.9809837086923611
507,1,31.086723792774016,0,0.7958262921419583
582,1,36.912744728779096,1,0.25806984480674044
803,0,27.26087642452417,0,0.5954344702640086
934,1,27.732887804460837,0,0.15813251487789526
482,1,18.788831147678184,0,0.28805552509643895
416,1,34.527835540109045,0,0.6645493830547016
476,1,38.196051495609446,0,0.8797798955246291
787,0,26.057489915448855,1,0.967605074808231
792,0,29.0431990787192,1,0.3575151293965997
954,0,51.427818530472855,1,0.11794472220280627
295,0,26.3462533274388,0,0.5348551578543205
734,0,25.881630518065915,0,0.1659416473649633
560,1,21.261513915532166,0,0.9810681016701268
447,1,27.186869222480347,0,0.3590242211421497
860,0,35.00204906773368,1,0.4163852178121302
494,0,30.68215348990129,0,0.8658954468244378
406,0,29.969532833530266,0,0.04185137195748867
518,0,33.242989207050464,0,0.2612732218683126
715,1,48.9316315614954,1,0.9550463748017417
426,1,34.1630563564844,1,0.03242261358197229
795,0,28.33304710108372,1,0.37024576315300817
778,0,25.888859516525528,1,0.36269671713798146
333,0,29.211420157315978,0,0.00740075699189191
819,0,26.65030965827059,0,0.8894126494020501
355,1,34.525873188650706,0,0.8282783460378698
464,0,38.145204171619106,1,0.2527462837396536
832,0,48.848368280619326,1,0.7313398710307979
375,0,32.044609176471965,1,0.13036180808738074
891,0,35.51493141940926,1,0.6477587657429233
320,0,25.875459331467443,0,0.4713497416373963
323,1,29.418433726963173,1,0.6978104369793934
326,0,24.16956211861055,0,0.9104774932714622
327,0,24.642832342595586,0,0.23796084951731655
328,1,35.55609182089503,0,0.7226905829764412
331,0,19.661861209007586,0,0.6915627888246738
336,0,33.26213805812232,1,0.4828577459358251
337,1,23.220008429519996,0,0.9904274816115108
338,1,26.63375612412779,0,0.5882241671488525
339,1,32.944941509481865,0,0.3414407679761934
340,0,19.585169871121387,0,0.24918834380568244
344,1,34.14025167034967,1,0.2744997797211224
346,1,28.43740964963475,1,0.08976303832730004
321,0,30.865014747400597,1,0.11561003682409599
325,1,33.47063825673252,0,0.14421234097001834
332,0,15.36413524186908,1,0.9384708675976815
334,1,26.05887147222797,0,0.7681966407787882
322,0,35.83205857504875,0,0.1385871754210759
329,0,26.901394393128196,0,0.07900283576342537
335,1,32.803655414521025,1,0.8099318987803691
345,1,32.190895845989346,0,0.5006298454617711
348,0,35.265145298132374,0,0.18939536186949424
341,1,24.935220737048066,0,0.6416059869726505
396,0,40.72001199638064,1,0.44437236059387086
742,1,36.90442302492773,0,0.2577798916414824
343,1,26.822217166416,0,0.8494707212471142
458,0,27.044628040179397,1,0.41184208629229635
765,1,26.736406066681386,0,0.7843685609515191
697,0,34.56159492825314,0,0.16050202722263196
894,1,25.67656243916144,1,0.6570059061854585
347,0,33.13816476754918,0,0.026053673647203235
550,1,42.882184435363705,0,0.6763011467592419
569,0,35.4865616442672,0,0.35145229707226255
763,0,25.431399936990367,1,0.7028797218528743
441,0,41.70708943124416,1,0.38769534352979607
900,0,23.248807741300045,0,0.4858688124857071
694,1,34.842618903570845,1,0.8975163876145246
350,0,29.456231510794314,0,0.6113177191459027
353,1,31.70983159969715,1,0.3347399574305112
354,0,26.068165918387404,0,0.0038937741863985798
361,0,27.61411304453077,1,0.11188170243749174
362,0,22.542801137253385,0,0.5995281054093055
364,1,37.31461505428373,1,0.48726528614135356
371,1,26.05636834538759,1,0.7186742238436222
394,0,23.85646818550735,0,0.8352872206673387
403,1,27.052398012803454,0,0.9418529169810104
407,1,40.766067536374244,1,0.8611445655451264
408,0,22.769238171380234,1,0.447038504023891
428,0,31.15448756533735,0,0.05930523875055882
351,0,33.06385615945756,1,0.2014341969435799
356,1,26.541215972078984,0,0.5910391244149824
359,1,29.990698410035783,1,0.6501594430046429
367,0,28.680496836895156,0,0.3556087855059017
382,0,30.35288804664947,1,0.3268378658320421
391,0,33.33640278907256,1,0.07349079376131351
392,0,33.09265569080754,0,0.885972199890211
400,1,20.79295061937702,0,0.8033397886755185
409,1,37.950445755713154,1,0.643218185250653
410,0,32.06123684838826,0,0.011616356338637779
412,0,28.471439395036338,0,0.4994784646120318
415,1,31.66577933659548,0,0.4711810098808257
352,1,32.675697377477114,0,0.7261290401719805
363,0,56.35161383807554,1,0.6289425369637793
370,1,39.227871433314995,0,0.5225179855336769
384,0,26.586040548052143,1,0.7176445561555919
393,1,33.4189632421987,1,0.7658249024427523
420,0,25.175034227874185,0,0.7963307914989061
425,1,43.10099488560711,0,0.6244900950927723
357,0,25.79138080128822,1,0.5872214166135933
360,1,37.738058205084606,0,0.8820530162667963
365,1,32.31607723599377,1,0.3087878028684894
369,0,26.507543696856377,1,0.8655439397318998
372,1,44.818441865648424,1,0.02850505521698199
377,1,36.395065741115594,1,0.17029304873954532
378,1,34.075877383495296,0,0.8486087230804495
379,0,33.30793730246706,0,0.9926901711262653
380,1,24.423086910890135,1,0.26194870567496287
383,0,40.63921791087766,0,0.027639161924170152
385,1,31.472486442441795,0,0.9828872534443783
390,0,23.31414301175786,0,0.10369017446942186
395,1,41.37875074439315,1,0.9859685381797932
398,1,32.40676117987174,0,0.3592531461719267
399,0,26.10746708184368,0,0.8467142497987443
401,0,27.651671991939978,0,0.752729227855244
414,1,36.15998114155128,0,0.5743143221389387
417,1,29.340294632146517,0,0.49400735757897407
419,1,25.227177812352053,1,0.2138511788571299
720,1,22.61519946905143,0,0.003651161651771151
374,0,29.119963726251758,1,0.4847735635299272
376,0,30.109444622728454,1,0.2947718841190109
699,0,37.95002284290519,0,0.35930483111955214
373,1,24.99221866228939,0,0.5726435361800041
397,1,25.836296298364434,0,0.2618403528817964
387,1,37.74517710399933,0,0.7905010783500636
429,1,34.84403500019078,0,0.6841052559406877
404,0,44.911028985742405,0,0.18824991168107608
405,0,35.3140613999797,0,0.7894409227063511
418,1,31.803838927157145,0,0.3597462015948104
388,1,37.497347002377495,1,0.15346827047730427
459,0,28.22434691742801,0,0.16972909013886817
381,1,38.4890031059155,1,0.6934852105290193
411,0,26.77731580682783,0,0.3779235878118723
828,0,23.570529120049155,0,0.8939699697250864
413,1,23.360351784523154,0,0.7290266097798042
424,1,30.55534805204139,1,0.20690029786649522
486,0,26.89172090131067,0,0.4937537731782161
526,1,27.632552885694707,0,0.9515748964651559
872,0,21.604278296543416,0,0.7640667355018921
760,1,27.11460893325894,0,0.13180191544163478
889,0,32.91934439834438,0,0.20269635412318587
961,0,41.23426387156122,1,0.25914620003691
789,0,26.114142205368562,0,0.7561800356885559
830,1,32.06034807563735,1,0.7562393470831362
905,0,36.057741332209616,0,0.14330232796071785
448,0,27.074450616536026,0,0.3442632692409905
533,0,25.07713832811197,0,0.04738983284768783
805,0,40.419057021362356,1,0.4069535571090038
921,0,33.791586978318975,0,0.046837778965371
619,1,26.125581115562664,0,0.7729865287166601
587,0,43.67955186792205,0,0.08641972028220934
939,1,39.3123816791678,1,0.1849679476961411
696,0,32.471192309036375,0,0.8295170406684119
479,1,32.76478649045934,0,0.4922516195818877
519,0,21.472548916042562,1,0.5870816622712395
972,1,21.74672323613483,1,0.5412710810221848
688,1,24.034338129998304,0,0.2079042028308583
457,0,34.22954109972962,0,0.8610689108019054
745,1,35.70083674194015,1,0.819969149953938
662,1,30.941959453357523,0,0.09550078125675188
633,0,30.360738430356736,1,0.8822255046093619
